household_id,hhno
6137,191008400
6138,191003274
6139,192001845
6140,192010990
6141,192003863
6142,192009000
6143,192012907
6144,191035932
6145,191028857
6146,192010033
6147,192012628
6148,191013289
6149,191004147
6150,192002854
6151,191042598
6152,191010761
6153,192010797
6154,191005732
6155,192004970
6156,191033325
6157,191034359
6158,192002330
6159,192017991
6160,191010751
6161,192011760
6162,191045904
6163,191030105
6164,191001708
6165,191005310
6166,191023315
6167,191013711
6168,192008440
6169,191017364
6170,191052562
6171,192010340
6172,191032595
6173,191042060
6174,192013039
6175,191004066
6176,192008355
6177,192004263
6178,192014148
6179,192011188
6180,191018660
6181,192001653
6182,192008226
6183,191022520
6184,191020788
6185,191038548
6186,191014386
6187,191014981
6188,191019102
6189,192003477
6190,191050976
6191,191052297
6192,192000247
6193,191047354
6194,192005262
6195,191001397
6196,192015276
6197,191016851
6198,191013920
6199,191049211
6200,191003436
6201,191004669
6202,192018040
6203,192014994
6204,191002896
6205,191002457
6206,192016434
6207,191050444
6208,192009062
6209,191037513
6210,192006432
6211,192013910
6212,191013565
6213,191019016
6214,191048408
6215,191013736
6216,192010655
6217,192004910
6218,192003666
6219,191050123
6220,191012884
6221,191013970
6222,191005174
6223,191019435
6224,191017418
6225,192005492
6226,192017241
6227,192016278
6228,191002931
6229,192010875
6230,191018423
6231,191018761
6232,191008907
6233,191027328
6234,191033653
6235,191020970
6236,191028548
6237,191002414
6238,191039846
6239,192016546
6240,191012128
6241,192014482
6242,192006858
6243,191019648
6244,191008694
6245,192006559
6246,191050978
6247,192009227
6248,191037982
6249,191052596
6250,191041749
6251,191032035
6252,191012685
6253,191022143
6254,191045109
6255,191003264
6256,191012235
6257,191018227
6258,191000466
6259,191029993
6260,191050260
6261,191011593
6262,192016873
6263,191039122
6264,191020578
6265,191040142
6266,192009528
6267,192008060
6268,191035302
6269,191040776
6270,191014028
6271,191006938
6272,191011333
6273,191034550
6274,192015568
6275,192007095
6276,191019708
6277,191044697
6278,192016685
6279,192002142
6280,191000611
6281,192017196
6282,192004632
6283,191004830
6284,191005876
6285,191032122
6286,192016172
6287,191023840
6288,191037955
6289,191005786
6290,191012517
6291,191000909
6292,192002049
6293,191010956
6294,191018571
6295,192015652
6296,191027609
6297,191006149
6298,191024526
6299,191044335
6300,191037091
6301,191025321
6302,192007004
6303,191033556
6304,192002359
6305,191035074
6306,191023275
6307,192003809
6308,191013437
6309,191038201
6310,191042312
6311,191026431
6312,191038667
