household_id,home_zone_id,income,hhsize,HHT,auto_ownership,num_workers,joint_tour_frequency
4812,25624,87500,1,1,0,1,0_tours
4813,3759,175000,3,1,2,2,0_tours
4814,4863,42500,1,1,0,0,0_tours
4815,4863,125000,2,1,2,2,0_tours
4816,59454,17500,1,1,1,0,0_tours
4817,22673,175000,7,1,2,1,0_tours
4818,25299,87500,3,1,1,2,0_tours
4819,25053,17500,1,1,1,1,0_tours
4820,25621,30000,2,1,1,1,0_tours
4821,4863,42500,1,1,0,1,0_tours
4822,6388,175000,5,1,2,1,0_tours
4823,6899,30000,1,1,1,0,0_tours
4824,63460,175000,5,1,2,2,0_tours
4825,17451,-1,1,1,2,1,0_tours
4826,27051,225000,3,1,2,1,0_tours
4827,27051,-1,2,1,2,2,0_tours
4828,27051,-1,2,1,2,0,0_tours
4829,8769,62500,1,1,1,1,0_tours
4830,55389,125000,2,1,4,2,0_tours
4831,3712,87500,1,1,1,1,0_tours
4832,18348,125000,2,1,2,2,0_tours
4833,11085,175000,2,1,1,0,0_tours
4834,17001,42500,1,1,0,1,0_tours
4835,23975,125000,2,1,1,2,0_tours
4836,55656,175000,3,1,2,2,0_tours
4837,10314,250000,2,1,2,2,0_tours
4838,10314,87500,1,1,1,1,0_tours
4839,10314,225000,2,1,1,2,0_tours
4840,7718,225000,1,1,0,1,0_tours
4841,18817,62500,2,1,1,2,0_tours
4842,14669,17500,1,1,1,0,0_tours
4843,14669,5000,1,1,0,0,0_tours
4844,60550,62500,3,1,2,2,0_tours
4845,20601,125000,2,1,2,2,0_tours
4846,30750,225000,3,1,1,1,0_tours
4847,12417,175000,1,1,1,1,0_tours
4848,12417,87500,1,1,1,1,0_tours
4849,30432,175000,4,1,2,2,0_tours
4850,12624,175000,2,1,2,2,0_tours
4851,22971,62500,2,1,2,2,0_tours
4852,16714,250000,2,1,2,2,0_tours
4853,56609,125000,2,1,2,2,0_tours
4854,15982,125000,1,1,1,1,0_tours
4855,15982,125000,1,1,1,1,0_tours
4856,15982,62500,2,1,1,1,0_tours
4857,21469,125000,1,1,0,1,0_tours
4858,379,87500,1,1,1,1,0_tours
4859,21959,42500,1,1,1,1,0_tours
4860,21959,87500,2,1,2,2,0_tours
4861,20440,225000,3,1,3,3,0_tours
4862,10953,125000,1,1,1,1,0_tours
4863,10953,125000,3,1,2,2,0_tours
4864,10953,125000,2,1,1,1,0_tours
4865,8203,-1,4,1,2,2,0_tours
4866,14440,62500,1,1,0,1,0_tours
4867,59706,42500,1,1,1,1,0_tours
4868,20035,125000,2,1,0,2,0_tours
4869,5630,17500,2,1,2,2,0_tours
4870,27406,175000,2,1,1,2,0_tours
4871,3481,175000,4,1,2,2,0_tours
4872,21931,62500,1,1,1,1,0_tours
4873,65651,125000,4,1,2,1,1_Disc
4874,15635,125000,2,1,1,2,0_tours
4875,18866,125000,2,1,2,2,0_tours
4876,15687,62500,1,1,0,1,0_tours
4877,25053,17500,2,1,0,0,0_tours
4878,30719,225000,2,1,2,0,0_tours
4879,22962,87500,2,1,1,1,0_tours
4880,7995,30000,2,1,1,1,0_tours
4881,20471,175000,2,1,5,2,0_tours
4882,20210,62500,3,1,1,1,0_tours
4883,13871,225000,2,1,1,2,0_tours
4884,13871,125000,2,1,1,2,0_tours
4885,13871,175000,2,1,1,2,0_tours
4886,34034,125000,2,1,2,2,0_tours
4887,27163,125000,2,1,1,2,0_tours
4888,30481,125000,1,1,1,1,0_tours
4889,35617,42500,2,1,2,2,0_tours
4890,14948,250000,2,1,2,1,0_tours
4891,33546,250000,2,1,1,1,0_tours
4892,21644,62500,2,1,1,0,0_tours
4893,16857,125000,1,1,1,1,0_tours
4894,21543,175000,1,1,2,1,0_tours
4895,25298,87500,1,1,1,1,0_tours
4896,7888,175000,3,1,2,2,0_tours
4897,20955,87500,2,1,2,2,0_tours
4898,20955,62500,1,1,1,1,0_tours
4899,9500,175000,2,1,1,1,0_tours
4900,504,30000,2,1,2,1,0_tours
4901,61605,42500,2,1,2,2,0_tours
4902,3606,125000,2,1,2,1,0_tours
4903,6672,17500,1,1,1,0,0_tours
4904,55613,62500,2,1,3,0,0_tours
4905,11281,42500,1,1,1,1,0_tours
4906,25918,42500,1,1,1,0,0_tours
4907,4362,87500,1,1,0,1,0_tours
4908,10959,125000,2,1,6,0,0_tours
4909,31229,250000,2,1,1,2,0_tours
4910,31229,125000,1,1,1,1,0_tours
4911,31229,175000,1,1,0,1,0_tours
4912,8455,125000,1,1,0,1,0_tours
4913,4583,30000,3,1,2,2,1_Shop
4915,12386,30000,1,1,0,1,0_tours
4916,7623,-1,1,1,0,0,0_tours
4917,16253,225000,3,1,1,2,0_tours
4918,23511,87500,3,1,1,2,0_tours
4919,2805,125000,2,1,1,0,0_tours
4920,27312,125000,2,1,3,2,0_tours
4921,9660,125000,3,1,2,1,0_tours
4922,24497,250000,3,1,2,2,0_tours
4923,26904,87500,2,1,1,2,0_tours
4924,12904,62500,1,1,1,1,0_tours
4925,15142,62500,2,1,1,1,0_tours
4926,21113,250000,3,1,1,2,0_tours
4927,21174,-1,5,1,1,2,0_tours
4928,12599,17500,1,1,0,1,0_tours
4929,18631,-1,1,1,0,0,0_tours
4930,13682,87500,1,1,0,1,0_tours
4931,1831,17500,1,1,1,1,0_tours
4932,17144,17500,2,1,2,1,0_tours
4933,13425,30000,2,1,1,1,0_tours
4934,15093,125000,3,1,3,3,0_tours
4935,30927,225000,3,1,2,2,0_tours
4936,18338,87500,1,1,1,1,0_tours
4937,27201,17500,1,1,0,1,0_tours
4938,29793,175000,6,1,4,1,0_tours
4939,3847,125000,3,1,1,2,0_tours
4940,16073,125000,3,1,1,1,0_tours
4941,11753,125000,1,1,1,1,0_tours
4942,11869,175000,4,1,1,2,0_tours
4943,23516,87500,1,1,1,1,0_tours
4944,57709,225000,2,1,2,2,0_tours
4945,31464,175000,1,1,2,1,0_tours
4946,7699,42500,1,1,1,1,0_tours
4947,18817,87500,2,1,1,2,0_tours
4948,4748,87500,2,1,1,0,0_tours
4949,27204,30000,1,1,0,1,0_tours
4950,7673,5000,1,1,3,0,0_tours
4951,16227,175000,2,1,1,2,0_tours
4952,28304,175000,2,1,2,2,0_tours
4953,56195,-1,2,1,2,2,0_tours
4954,16073,175000,2,1,2,2,0_tours
4955,20628,125000,1,1,0,1,0_tours
4956,20628,125000,1,1,0,1,0_tours
4957,20628,125000,1,1,0,1,0_tours
4958,20628,225000,2,1,0,2,0_tours
4959,20628,87500,1,1,1,1,0_tours
4960,20628,125000,2,1,0,1,0_tours
4961,20628,62500,1,1,0,1,0_tours
4962,20628,87500,1,1,0,1,0_tours
4963,27156,250000,2,1,0,2,0_tours
4964,27156,42500,1,1,0,1,0_tours
4965,27156,175000,1,1,0,1,0_tours
4966,29881,62500,2,1,2,2,0_tours
4967,26006,30000,2,1,1,1,0_tours
4968,18807,225000,2,1,1,2,0_tours
4969,23473,175000,2,1,1,1,0_tours
4970,23473,250000,1,1,2,1,0_tours
4971,28896,62500,2,1,2,2,0_tours
4972,24566,62500,1,1,0,1,0_tours
4973,64871,125000,4,1,3,2,0_tours
4974,25896,17500,1,1,0,0,0_tours
4975,7974,62500,2,1,2,2,0_tours
4976,14668,125000,2,1,1,2,0_tours
4977,14668,42500,1,1,1,1,0_tours
4978,10819,17500,1,1,1,1,0_tours
4979,5683,225000,2,1,1,2,0_tours
4980,58351,175000,4,1,3,2,0_tours
4981,20942,-1,2,1,2,1,0_tours
4982,7168,17500,1,1,2,1,0_tours
4983,1131,62500,1,1,1,1,0_tours
4984,4369,5000,1,1,1,0,0_tours
4985,4369,30000,2,1,1,0,0_tours
4986,4369,42500,1,1,2,0,0_tours
4987,4369,30000,1,1,1,1,0_tours
4989,27224,42500,2,1,1,1,0_tours
4991,17033,42500,1,1,1,1,0_tours
4992,17033,87500,1,1,0,1,0_tours
4993,17033,30000,1,1,0,1,0_tours
4994,55290,87500,4,1,4,1,0_tours
4995,11753,87500,2,1,1,2,0_tours
4996,11753,62500,1,1,1,1,0_tours
4997,3159,125000,2,1,2,0,0_tours
4998,34804,125000,2,1,2,1,0_tours
4999,9195,-1,1,1,1,0,0_tours
5000,9195,-1,1,1,1,0,0_tours
5001,17804,17500,1,1,1,1,0_tours
5002,29978,250000,3,1,1,2,0_tours
5003,22962,250000,1,1,1,1,0_tours
5004,20629,5000,1,1,0,1,0_tours
5005,20629,17500,1,1,1,0,0_tours
5006,31511,125000,2,1,0,2,0_tours
5007,32043,87500,1,1,1,1,0_tours
5008,24298,175000,2,1,1,2,0_tours
5009,24298,225000,2,1,1,2,0_tours
5010,18598,62500,2,1,1,2,0_tours
5011,342,125000,4,1,2,2,0_tours
5012,26619,87500,5,1,2,2,0_tours
5014,58072,225000,2,1,3,1,0_tours
5015,33327,175000,1,1,0,1,0_tours
5016,59582,62500,1,1,2,0,0_tours
5017,12940,175000,2,1,1,2,0_tours
5018,15457,62500,3,1,1,2,0_tours
5019,18087,125000,2,1,0,2,0_tours
5020,18218,5000,1,1,0,1,0_tours
5021,379,62500,2,1,3,1,0_tours
5022,12033,225000,5,1,2,1,1_Shop
5023,30406,125000,2,1,2,1,0_tours
5024,30406,125000,2,1,2,1,0_tours
5025,31833,87500,3,1,3,3,0_tours
5026,9832,62500,2,1,2,2,0_tours
5027,60047,17500,2,1,1,1,0_tours
5028,60047,125000,2,1,1,2,0_tours
5029,15445,125000,2,1,1,2,0_tours
5030,24029,225000,2,1,1,2,0_tours
5031,28536,250000,4,1,2,2,0_tours
5032,27755,62500,3,1,0,2,0_tours
5033,24502,125000,2,1,2,2,0_tours
5034,25299,87500,2,1,1,2,0_tours
5035,20614,-1,3,1,1,0,0_tours
5036,20614,5000,3,1,0,2,0_tours
5037,22767,125000,4,1,3,2,0_tours
5038,59203,-1,2,1,2,2,0_tours
5039,29659,250000,2,1,1,2,0_tours
5040,25925,87500,1,1,0,1,0_tours
5041,25925,87500,1,1,1,1,0_tours
5042,20056,62500,1,1,1,1,0_tours
5043,20056,175000,1,1,1,1,0_tours
5044,21893,-1,1,1,1,1,0_tours
5045,15437,62500,3,1,1,2,0_tours
5046,29337,250000,2,1,2,0,0_tours
5047,35745,250000,2,1,4,2,0_tours
5048,11064,30000,1,1,1,1,0_tours
5049,16690,62500,2,1,1,0,0_tours
5050,14631,87500,1,1,1,1,0_tours
5051,25629,17500,1,1,1,0,0_tours
5052,20955,125000,2,1,1,1,0_tours
5053,19993,62500,1,1,0,1,0_tours
5054,15666,125000,2,1,3,2,0_tours
5055,21465,87500,1,1,2,1,0_tours
5056,12100,225000,4,1,2,1,0_tours
5057,3391,-1,1,1,1,1,0_tours
5058,3391,17500,1,1,0,1,0_tours
5059,22258,87500,4,1,2,2,2_DD
5060,29642,87500,1,1,1,1,0_tours
5061,29642,62500,2,1,1,1,0_tours
5062,34606,62500,1,1,1,1,0_tours
5063,19633,125000,3,1,3,2,0_tours
5064,9586,125000,2,1,2,0,0_tours
5065,16429,125000,2,1,1,2,0_tours
5066,60402,225000,2,1,1,2,0_tours
5067,63709,125000,2,1,2,0,0_tours
5068,21120,125000,3,1,2,2,0_tours
5069,21598,175000,4,1,1,2,0_tours
5070,16191,-1,1,1,0,1,0_tours
5071,26136,62500,2,1,1,1,0_tours
5072,19389,30000,1,1,1,0,0_tours
5073,61878,125000,1,1,1,1,0_tours
5074,25620,87500,1,1,1,1,0_tours
5075,22216,175000,2,1,2,2,0_tours
5076,33324,125000,1,1,0,1,0_tours
5077,33324,250000,2,1,1,2,0_tours
5078,10953,42500,3,1,1,1,1_Shop
5079,12624,62500,2,1,1,2,0_tours
5080,12624,42500,1,1,1,1,0_tours
5081,13171,87500,1,1,1,1,0_tours
5083,55318,42500,1,1,1,0,0_tours
5084,7642,62500,1,1,1,1,0_tours
5085,20618,87500,2,1,2,2,0_tours
5086,32150,225000,2,1,2,2,0_tours
5087,25326,-1,1,1,1,0,0_tours
5088,5087,87500,1,1,1,1,0_tours
5089,7619,-1,2,1,3,0,0_tours
5090,15689,-1,1,1,1,1,0_tours
5091,20936,-1,1,1,1,1,0_tours
5092,29003,175000,2,1,1,1,0_tours
5093,12566,175000,1,1,1,1,0_tours
5094,12566,-1,2,1,0,2,0_tours
5095,5035,250000,2,1,2,2,0_tours
5096,8038,42500,2,1,1,1,0_tours
5097,21961,175000,2,1,2,2,0_tours
5098,23217,125000,4,1,2,2,0_tours
5099,33324,42500,1,1,0,1,0_tours
5100,33324,42500,1,1,0,1,0_tours
5101,5620,62500,1,1,0,1,0_tours
5102,19501,62500,2,1,1,2,0_tours
5103,28344,125000,1,1,1,1,0_tours
5104,25326,125000,3,1,1,2,0_tours
5105,25326,17500,1,1,2,1,0_tours
5106,23258,250000,1,1,1,1,0_tours
5107,23258,225000,2,1,0,2,0_tours
5108,23258,-1,1,1,1,0,0_tours
5109,23258,-1,1,1,1,1,0_tours
5110,11307,125000,1,1,1,1,0_tours
5111,11307,175000,2,1,2,2,0_tours
5112,14629,125000,2,1,2,2,0_tours
5113,14631,225000,5,1,1,2,1_Disc
5115,22953,17500,1,1,0,1,0_tours
5116,379,-1,2,1,1,0,0_tours
5117,1763,17500,1,1,1,0,0_tours
5118,24303,87500,1,1,0,1,0_tours
5119,30767,-1,1,1,1,1,0_tours
5120,25075,250000,2,1,2,2,0_tours
5121,31548,62500,2,1,2,2,0_tours
5122,33309,125000,2,1,1,2,0_tours
5123,15527,17500,2,1,1,1,0_tours
5124,9315,87500,4,1,2,1,0_tours
5125,21172,250000,2,1,2,2,0_tours
5126,6385,17500,1,1,1,1,0_tours
5127,25588,62500,1,1,1,1,0_tours
5128,31071,5000,2,1,1,1,0_tours
5129,31071,87500,2,1,1,1,0_tours
5130,31071,87500,2,1,1,1,0_tours
5131,31071,62500,1,1,1,1,0_tours
5132,31071,5000,2,1,2,1,0_tours
5133,23690,125000,2,1,2,1,0_tours
5134,13676,125000,2,1,1,2,0_tours
5135,30750,175000,2,1,1,2,0_tours
5136,19389,175000,2,1,1,2,0_tours
5137,5858,5000,2,1,1,0,0_tours
5138,15465,225000,2,1,2,2,0_tours
5139,62748,-1,2,1,1,1,0_tours
5140,19361,42500,1,1,0,1,0_tours
5141,19361,125000,2,1,0,0,0_tours
5142,7089,42500,2,1,1,2,0_tours
5143,15439,125000,1,1,0,1,0_tours
5144,14668,87500,2,1,2,1,0_tours
5145,9408,250000,4,1,3,1,0_tours
5146,12904,62500,3,1,2,2,0_tours
5147,25962,87500,2,1,2,2,0_tours
5148,58461,30000,1,1,1,1,0_tours
5149,25616,5000,1,1,0,0,0_tours
5150,59209,-1,2,1,1,2,0_tours
5151,1263,62500,1,1,1,1,0_tours
5152,28884,62500,2,1,2,2,0_tours
5153,29659,125000,2,1,1,2,0_tours
5154,25922,42500,1,1,0,1,0_tours
5155,59234,62500,4,1,1,1,1_Shop
5156,34607,42500,1,1,1,0,0_tours
5157,3412,125000,1,1,0,0,0_tours
5158,56719,125000,2,1,2,2,0_tours
5159,1469,30000,2,1,1,2,0_tours
5160,21457,-1,2,1,1,2,0_tours
5161,13168,62500,1,1,0,1,0_tours
5162,13168,87500,2,1,1,2,0_tours
5163,24344,62500,2,1,1,1,0_tours
5164,27202,30000,1,1,0,1,0_tours
5165,3867,175000,2,1,1,2,0_tours
5166,3867,87500,1,1,1,1,0_tours
5167,3867,175000,1,1,1,1,0_tours
5168,4709,175000,4,1,2,2,0_tours
5169,18817,30000,1,1,1,1,0_tours
5170,16013,125000,1,1,1,1,0_tours
5171,16013,175000,2,1,0,1,0_tours
5172,16013,87500,2,1,1,2,0_tours
5173,16013,-1,2,1,1,0,0_tours
5174,27220,62500,2,1,0,2,0_tours
5175,9523,87500,1,1,1,1,0_tours
5176,19884,125000,3,1,2,2,0_tours
5177,11753,62500,1,1,1,1,0_tours
5178,5355,87500,2,1,0,2,0_tours
5179,19691,62500,1,1,0,1,0_tours
5180,19691,125000,1,1,0,1,0_tours
5181,19691,125000,1,1,1,1,0_tours
5182,13394,62500,1,1,1,1,0_tours
5183,13684,30000,2,1,0,2,0_tours
5184,13684,42500,1,1,0,0,0_tours
5185,19367,42500,1,1,1,1,0_tours
5186,20035,-1,2,1,0,2,0_tours
5187,59557,87500,2,1,1,2,0_tours
5188,20955,87500,4,1,2,2,0_tours
5189,496,175000,4,1,2,1,1_Shop
5190,10795,5000,1,1,1,1,0_tours
5191,10795,62500,4,1,1,3,0_tours
5192,10321,62500,3,1,3,3,0_tours
5193,13934,125000,2,1,1,1,0_tours
5194,33597,30000,1,1,0,1,0_tours
5195,60477,17500,1,1,0,0,0_tours
5196,25857,42500,1,1,0,1,0_tours
5197,26136,87500,2,1,1,0,0_tours
5198,62375,87500,3,1,1,1,0_tours
5199,13176,87500,2,1,1,1,0_tours
5200,13176,125000,1,1,1,1,0_tours
5201,15987,125000,1,1,1,1,0_tours
5202,2896,62500,1,1,1,1,0_tours
5203,19887,125000,2,1,1,2,0_tours
5204,17048,30000,1,1,0,1,0_tours
5205,17048,62500,1,1,1,1,0_tours
5206,17048,125000,2,1,1,2,0_tours
5207,21437,42500,1,1,1,1,0_tours
5208,10540,87500,1,1,0,1,0_tours
5209,9798,62500,1,1,1,1,0_tours
5210,11193,-1,1,1,2,1,0_tours
5211,766,125000,1,1,1,1,0_tours
5212,2911,87500,1,1,1,1,0_tours
5213,24538,175000,2,1,1,1,0_tours
5214,21316,125000,2,1,1,2,0_tours
5215,23131,125000,4,1,2,1,0_tours
5216,66123,-1,3,1,1,1,0_tours
5217,20612,-1,3,1,0,2,0_tours
5218,56016,30000,2,1,2,1,0_tours
5220,32530,125000,2,1,2,2,0_tours
5221,32530,-1,2,1,1,2,0_tours
5222,4136,-1,2,1,1,2,0_tours
5223,25480,87500,4,1,5,3,0_tours
5224,18088,125000,1,1,1,1,0_tours
5225,5160,125000,2,1,1,2,0_tours
5226,34339,125000,1,1,0,1,0_tours
5227,34339,62500,1,1,1,1,0_tours
5228,34339,87500,2,1,0,2,0_tours
5229,63724,87500,2,1,1,1,0_tours
5230,33662,125000,2,1,2,1,0_tours
5231,19887,125000,1,1,1,1,0_tours
5232,57162,175000,3,1,3,1,0_tours
5233,20601,30000,1,1,1,1,0_tours
5234,21437,30000,1,1,0,1,0_tours
5235,21437,42500,1,1,1,1,0_tours
5236,21437,42500,1,1,1,1,0_tours
5237,21437,42500,1,1,1,1,0_tours
5238,21437,-1,1,1,0,1,0_tours
5239,9900,225000,2,1,2,2,0_tours
5240,65135,87500,3,1,2,2,0_tours
5241,63091,-1,3,1,2,3,0_tours
5242,27410,17500,5,1,1,1,0_tours
5243,6277,175000,2,1,3,2,0_tours
5244,29156,175000,2,1,2,2,0_tours
5245,27500,125000,2,1,2,2,0_tours
5246,12384,87500,2,1,1,1,0_tours
5247,9833,175000,2,1,1,2,0_tours
5248,16939,-1,1,1,2,0,0_tours
5249,12377,42500,1,1,1,0,0_tours
5250,16227,42500,1,1,0,1,0_tours
5251,242,-1,1,1,1,1,0_tours
5252,2913,87500,1,1,0,1,0_tours
5253,2913,125000,2,1,0,2,0_tours
5254,14632,125000,2,1,1,1,0_tours
5255,17048,17500,2,1,2,1,0_tours
5256,17048,30000,1,1,1,1,0_tours
5257,33247,125000,2,1,1,2,0_tours
5258,25609,87500,2,1,1,2,0_tours
5259,20544,175000,2,1,0,2,0_tours
5260,33090,175000,1,1,1,1,0_tours
5261,15682,125000,2,1,1,2,0_tours
5262,19112,62500,1,1,1,1,0_tours
5263,19112,5000,1,1,1,1,0_tours
5264,60391,175000,4,1,2,2,0_tours
5265,15699,225000,4,1,3,2,0_tours
5266,33549,175000,2,1,1,2,0_tours
5267,33549,125000,2,1,2,1,0_tours
5268,197,125000,3,1,3,2,0_tours
5269,19349,125000,3,1,1,1,0_tours
5270,27207,30000,1,1,0,1,0_tours
5271,19466,225000,3,1,2,2,0_tours
5272,6066,87500,1,1,1,1,0_tours
5273,12099,17500,1,1,1,1,0_tours
5274,25895,62500,1,1,1,1,0_tours
5275,21157,87500,2,1,1,2,0_tours
5276,18067,42500,2,1,1,1,0_tours
5277,60204,87500,1,1,1,0,0_tours
5278,4360,175000,2,1,0,2,0_tours
5279,16248,175000,1,1,1,1,0_tours
5280,3426,125000,3,1,1,2,0_tours
5281,34606,125000,1,1,2,1,0_tours
5282,8784,62500,2,1,1,2,0_tours
5283,6816,125000,2,1,1,2,0_tours
5284,8220,17500,1,1,0,0,0_tours
5285,8220,17500,1,1,0,0,0_tours
5286,55562,125000,4,1,2,2,0_tours
5287,19992,5000,1,1,0,1,0_tours
5288,19992,42500,1,1,1,1,0_tours
5289,3182,125000,2,1,0,2,0_tours
5290,3182,62500,3,1,0,2,0_tours
5291,4691,17500,2,1,0,1,0_tours
5292,18086,175000,1,1,1,1,0_tours
5293,57267,125000,3,1,4,2,0_tours
5294,16733,175000,1,1,0,1,0_tours
5295,16733,125000,1,1,0,1,0_tours
5296,4683,125000,2,1,2,2,0_tours
5297,8224,87500,2,1,1,1,0_tours
5298,63567,87500,2,1,3,1,0_tours
5299,21173,87500,1,1,1,1,0_tours
5300,21173,87500,1,1,1,1,0_tours
5301,18814,17500,2,1,1,1,0_tours
5302,7995,17500,1,1,1,0,0_tours
5303,27531,62500,1,1,0,1,0_tours
5304,20942,225000,2,1,2,2,0_tours
5305,2432,62500,1,1,1,1,0_tours
5306,28821,30000,1,1,2,0,0_tours
5307,26000,62500,2,1,2,0,0_tours
5308,18599,42500,1,1,1,0,0_tours
5309,7636,42500,1,1,0,1,0_tours
5310,3195,17500,1,1,0,0,0_tours
5311,3195,62500,1,1,0,1,0_tours
5312,3838,175000,1,1,0,1,0_tours
5313,3838,125000,2,1,1,2,0_tours
5314,3838,125000,2,1,0,1,0_tours
5315,3838,62500,1,1,0,1,0_tours
5316,3838,225000,2,1,1,2,0_tours
5317,61673,125000,1,1,1,1,0_tours
5318,62025,17500,1,1,1,0,0_tours
5319,65208,17500,2,1,1,1,0_tours
5320,16633,87500,1,1,1,1,0_tours
5321,16176,125000,2,1,1,1,0_tours
5322,28363,17500,1,1,1,1,0_tours
5323,21959,42500,2,1,0,1,0_tours
5324,21959,42500,5,1,1,2,0_tours
5325,27458,250000,2,1,1,2,0_tours
5326,32557,225000,2,1,2,2,0_tours
5327,32515,125000,1,1,1,1,0_tours
5328,32515,62500,2,1,1,2,0_tours
5329,3865,87500,2,1,1,2,0_tours
5330,12343,125000,1,1,2,1,0_tours
5331,3863,42500,1,1,0,1,0_tours
5332,967,225000,2,1,2,2,0_tours
5333,18117,250000,4,1,1,1,0_tours
5334,5878,125000,2,1,1,1,0_tours
5335,35418,250000,3,1,1,2,0_tours
5336,7720,175000,1,1,1,1,0_tours
5337,7720,125000,2,1,2,0,0_tours
5338,35272,125000,5,1,2,2,0_tours
5339,21093,225000,1,1,1,0,0_tours
5340,30217,62500,1,1,1,1,0_tours
5341,21929,-1,2,1,2,2,0_tours
5342,4053,125000,3,1,2,2,0_tours
5343,1561,62500,2,1,1,2,0_tours
5344,26906,125000,1,1,2,1,0_tours
5345,27871,125000,2,1,2,2,0_tours
5346,18844,62500,4,1,1,2,0_tours
5347,2599,175000,2,1,2,2,0_tours
5348,2894,62500,1,1,0,1,0_tours
5349,65933,125000,2,1,1,0,0_tours
5350,31212,175000,3,1,2,2,1_Disc
5351,25899,-1,2,1,0,2,0_tours
5352,27493,62500,1,1,1,1,0_tours
5353,62026,17500,1,1,1,1,0_tours
5354,62026,30000,1,1,0,1,0_tours
5355,5892,17500,1,1,0,1,0_tours
5356,21932,5000,1,1,0,0,0_tours
5357,15688,87500,2,1,1,2,0_tours
5358,2896,87500,1,1,2,1,0_tours
5359,13416,5000,1,1,0,0,0_tours
5360,13416,62500,2,1,2,1,0_tours
5361,21461,5000,1,1,0,0,0_tours
5362,21461,125000,2,1,1,2,0_tours
5363,5513,62500,4,1,2,2,0_tours
5364,21437,62500,2,1,1,1,0_tours
5365,21437,62500,1,1,0,1,0_tours
5366,23742,-1,1,1,1,1,0_tours
5367,12906,62500,1,1,0,1,0_tours
5368,19499,17500,1,1,2,1,0_tours
5369,19499,87500,1,1,1,1,0_tours
5371,29379,42500,1,1,1,0,0_tours
5372,23729,250000,2,1,2,2,0_tours
5373,8257,250000,3,1,2,2,0_tours
5374,28897,62500,1,1,1,1,0_tours
5375,19502,62500,2,1,1,2,0_tours
5376,19824,225000,1,1,1,1,0_tours
5377,30195,-1,1,1,0,1,0_tours
5378,4361,125000,1,1,0,1,0_tours
5379,56402,62500,2,1,2,0,0_tours
5380,2896,87500,1,1,1,1,0_tours
5381,22716,62500,1,1,1,1,0_tours
5382,15982,62500,2,1,1,1,0_tours
5383,15982,42500,1,1,0,0,0_tours
5384,28021,17500,1,1,0,1,0_tours
5385,28021,62500,1,1,0,1,0_tours
5386,28021,5000,1,1,0,0,0_tours
5388,21014,125000,2,1,0,2,0_tours
5390,14941,87500,2,1,0,2,0_tours
5391,17030,125000,2,1,0,2,0_tours
5392,21321,125000,4,1,2,2,0_tours
5393,64088,-1,4,1,2,1,2_SV
5394,5620,5000,2,1,0,2,0_tours
5395,24795,87500,1,1,1,1,0_tours
5396,7957,87500,1,1,1,1,0_tours
5397,10692,175000,3,1,3,0,0_tours
5398,34184,62500,1,1,1,1,0_tours
5399,34184,175000,3,1,2,2,0_tours
5400,19133,175000,2,1,2,2,0_tours
5401,26254,-1,3,1,2,2,0_tours
5402,27742,87500,2,1,0,2,0_tours
5403,11275,62500,1,1,1,1,0_tours
5404,27492,-1,2,1,1,2,0_tours
5405,21671,87500,1,1,0,1,0_tours
5406,21671,125000,1,1,0,1,0_tours
5407,21671,62500,2,1,1,2,0_tours
5408,21671,30000,1,1,1,1,0_tours
5409,21671,125000,1,1,0,1,0_tours
5410,21671,62500,1,1,0,0,0_tours
5411,21671,42500,1,1,0,1,0_tours
5412,23517,87500,1,1,0,1,0_tours
5413,18623,125000,2,1,2,2,0_tours
5414,13168,42500,2,1,0,1,0_tours
5415,8774,175000,2,1,1,2,0_tours
5416,8774,250000,1,1,0,1,0_tours
5417,8774,-1,2,1,1,2,0_tours
5418,8774,250000,2,1,1,2,0_tours
5419,8774,250000,2,1,2,0,0_tours
5420,8774,175000,1,1,1,1,0_tours
5421,22933,125000,2,1,2,0,0_tours
5422,11740,87500,4,1,1,1,0_tours
5423,3865,5000,1,1,1,1,0_tours
5424,3865,87500,1,1,0,1,0_tours
5425,3865,62500,1,1,1,1,0_tours
5426,12377,42500,2,1,1,1,0_tours
5427,23975,175000,2,1,1,2,0_tours
5428,22933,175000,1,1,1,1,0_tours
5429,25628,42500,2,1,1,2,0_tours
5430,23525,87500,1,1,0,1,0_tours
5431,23525,250000,2,1,1,2,0_tours
5432,34038,175000,2,1,2,2,0_tours
5433,34038,125000,1,1,1,1,0_tours
5434,34038,42500,1,1,1,1,0_tours
5435,21143,62500,1,1,1,1,0_tours
5436,57888,87500,2,1,1,2,0_tours
5437,9526,125000,1,1,1,1,0_tours
5438,9526,125000,1,1,1,1,0_tours
5439,9526,87500,1,1,0,1,0_tours
5440,6651,125000,2,1,0,2,0_tours
5441,6651,5000,1,1,0,0,0_tours
5442,6651,125000,2,1,1,2,0_tours
5443,25451,87500,3,1,1,1,0_tours
5444,25451,62500,2,1,2,1,0_tours
5445,432,125000,1,1,1,0,0_tours
5447,18698,87500,2,1,2,2,0_tours
5448,34654,17500,1,1,1,0,0_tours
5449,55547,5000,4,1,8,1,0_tours
5450,21274,250000,2,1,2,2,0_tours
5451,2825,-1,3,1,2,2,0_tours
5452,13169,225000,1,1,0,1,0_tours
5453,5410,125000,2,1,2,0,0_tours
5454,28362,125000,2,1,0,2,0_tours
5455,7422,5000,1,1,2,0,0_tours
5456,4863,175000,2,1,2,2,0_tours
