MAZ,TAZ,AGE0004,AGE0519,AGE2044,AGE4564,AGE65P,AGREMPN,CIACRE,COLLFTE,COLLPTE,COUNTY,DISTRICT,EMPRES,FPSEMPN,HEREMPN,HHINCQ1,HHINCQ2,HHINCQ3,HHINCQ4,HHPOP,HSENROLL,MFDU,MWTEMPN,OPRKCST,OTHEMPN,PRKCST,RESACRE,RETEMPN,SD,SFDU,SHPOP62P,TERMINAL,TOPOLOGY,TOTACRE,TOTEMP,TOTHH,TOTPOP,ZERO,area_type,gqpop,hhlds,sftaz,GSENROLL,transit_score,transit_score_scaled,sfunits,mfunits,percent_mf,mixed_use2_1,density_index,buff_density_index,density,mixed_use3_1,hh_1,emptot_1,hh_2,emptot_2,access_dist_transit
25973,350,11,3,54,38,7,0,0.0,0.0,0.0,1,-1,70,0,0,7,6,14,21,113,3,-1,0,-1.0,0,0.0,5.74868533201892,0,-1,-1,0.079646017699115,3.0,1,5.74868533201892,0,48,113,0,4,-1,-1,-1,0,309.34026230851293,53.3952759412064,33.0,9.0,0.2142857142857142,0.7072241121794456,0.0,189.3973235255205,19.65666817256716,0.1966967770138402,982.5192938090736,234.62535591227453,3682.669948284713,2171.09023555471,0.246244750776611
26060,350,2,8,11,34,16,0,0.0,0.0,0.0,1,-1,39,0,0,1,1,3,21,71,8,-1,0,-1.0,0,0.0,3.3327490169920977,0,-1,-1,0.352112676056338,3.0,1,3.3327490169920977,0,26,71,0,4,-1,-1,-1,0,322.6066862331596,53.99326924288082,26.0,0.0,0.0,0.6129481545572243,0.0,149.57548149525675,21.3037344360481,0.1523321455116416,988.9589040803892,176.22936107228497,3998.634666916277,2198.727063829037,0.1568179953070509
26072,334,1,2,9,4,1,6,0.214132856419974,0.0,0.0,1,-1,13,45,1,0,3,6,4,17,2,-1,1,-1.0,0,0.0,0.0527573704223124,0,-1,-1,0.0588235294117647,3.0,1,0.2668902268422865,69,13,17,0,0,-1,-1,-1,0,384.3960807004052,56.48959409278935,0.0,0.0,0.0,0.9776189251518648,40.9869800017372,621.016727200828,710.029746094754,0.5388211084906082,1056.4319254350542,1506.750107724136,3448.89754363608,3284.637833264976,0.0522712129535097
26402,356,1,3,18,10,15,0,0.0,0.0,0.0,1,-1,29,0,0,1,2,3,17,47,3,-1,0,-1.0,0,0.0,1.8832218580009523,0,-1,-1,0.3829787234042553,2.0,1,1.8832218580009523,0,23,47,0,4,-1,-1,-1,0,1063.7791497422113,71.00746693578692,18.0,0.0,0.0,0.9871523846536362,0.0,586.0653865123383,24.95722944183045,0.5112960373355617,1034.3019582868712,1352.3407395208528,4902.331239031519,7935.535254779111,0.1394013981454471
26403,356,0,5,13,12,6,0,0.0,0.0,0.0,1,-1,18,0,0,0,1,1,12,36,5,-1,0,-1.0,0,0.0,1.2716791305331816,0,-1,-1,0.1944444444444444,2.0,1,1.2716791305331816,0,14,36,0,4,-1,-1,-1,0,1126.6687189667691,71.82725285805341,12.0,0.0,0.0,0.9982099462407226,0.0,517.5003132375435,28.309027910921323,0.4776737910940505,985.8981955180768,1089.250494722268,4872.610277924168,7677.234243989618,0.1918002957786435
26404,356,3,6,12,14,21,0,0.0,0.0,0.0,1,-1,24,0,0,0,3,0,20,56,6,-1,0,-1.0,0,0.0,1.835800935239065,0,-1,-1,0.3928571428571428,2.0,1,1.835800935239065,0,23,56,0,3,-1,-1,-1,0,1063.7791497422113,71.00746693578692,18.0,0.0,0.0,0.9652047407240174,0.0,608.4671126640558,30.504396705031347,0.5763768203235107,998.517903380732,1557.6569002644628,5104.611509026891,8298.575145905314,0.1151347225018565
26632,348,3,15,22,22,16,0,0.0,0.0,0.0,1,-1,34,0,0,4,2,2,20,78,15,-1,0,-1.0,0,0.0,5.127078667422628,0,-1,-1,0.2564102564102564,2.0,1,5.127078667422628,0,28,78,0,4,-1,-1,-1,0,140.39003402214362,42.16460386042797,28.0,0.0,0.0,0.8275810825757137,0.0,148.70885373169438,15.213341760408454,0.3388983471939433,570.7412064043364,201.1084459386641,1941.533013818462,810.0176044912052,0.2795093787501224
26681,334,0,2,8,7,3,0,0.0,0.0,0.0,1,-1,15,0,0,0,1,5,5,20,2,-1,0,-1.0,0,0.0,0.885531106183461,0,-1,-1,0.2,3.0,1,0.885531106183461,0,11,20,0,4,-1,-1,-1,0,337.73944726007653,54.64616028155576,7.0,0.0,0.0,0.98749950476557,0.0,451.5905411055355,22.585316156987123,0.5165130923665192,798.2505756145147,1039.8729980228704,2777.8720439257286,2827.371165182886,0.1069699583631572
26682,335,0,0,0,0,0,20,3.436191148293795,0.0,0.0,1,-1,-1,48,5,0,0,0,0,0,0,-1,64,-1.0,0,0.0,0.0,10,-1,-1,0.0,3.0,1,3.436191148293795,177,0,0,0,1,-1,-1,-1,0,307.1840369609054,53.29567324469097,0.0,0.0,0.0,0.3785010011052972,0.0,131.11160860610337,128.77630518887716,0.9790303272542734,141.49817150095902,1786.159008337744,2009.484936498692,3122.946089985496,0.2180870621292679
26683,343,11,13,75,34,2,0,0.0,0.0,0.0,1,-1,88,0,0,6,15,26,17,135,13,-1,0,-1.0,0,0.0,1.4032450561243202,0,-1,-1,0.0592592592592592,3.0,1,1.4032450561243202,0,64,135,0,2,-1,-1,-1,0,341.0148314966409,54.78363004387898,30.0,0.0,0.0,0.917986201434188,0.0,402.4324772632908,96.20557678846346,0.3183918528305363,1208.4188033115747,603.3687630565155,3610.084043255216,3383.187788686784,0.1284167044993602
26684,342,0,0,0,0,0,63,44.0564784976099,0.0,0.0,1,-1,-1,82,14,0,0,0,0,0,0,-1,193,-1.0,0,0.0,0.0,18,-1,-1,0.0,3.0,1,44.0564784976099,448,0,0,0,4,-1,-1,-1,0,501.6179080113298,60.283289360250414,0.0,0.0,0.0,0.9953961640738426,0.0,548.2994895618771,25.421913829557685,0.4866338662597857,1015.513662960962,1191.756703341693,3660.1789173391808,3793.80623162136,0.1572398472988244
26685,349,0,5,20,24,19,0,0.0,0.0,0.0,1,-1,42,0,0,2,0,5,23,68,5,-1,0,-1.0,0,0.0,4.182039871425997,0,-1,-1,0.3088235294117647,2.0,1,4.182039871425997,0,30,68,0,4,-1,-1,-1,0,204.38397649748995,47.498304046307744,30.0,0.0,0.0,0.5523041094732883,0.0,86.07494949179691,16.260007577788414,0.082653635825276,671.7464282736003,98.72521025816695,3718.7274158627993,1356.6839817523582,0.1443068224974352
26686,343,1,1,46,39,26,0,0.0,0.0,0.0,1,-1,92,0,0,8,26,32,18,113,1,-1,0,-1.0,0,0.0,1.3719815284862118,0,-1,-1,0.247787610619469,3.0,1,1.3719815284862118,0,84,113,0,2,-1,-1,-1,0,269.6168418429109,51.43862789553224,0.0,7056.0,1.0,0.6998973091160845,0.0,256.4419462450283,82.36262489968037,0.1631698222064684,1355.0520751076035,316.3016453923717,3420.064602291362,2462.847509004542,0.2093240448922822
26687,350,1,4,4,13,15,0,0.0,0.0,0.0,1,-1,15,0,0,0,2,6,6,37,4,-1,0,-1.0,0,0.0,1.9841728245478576,0,-1,-1,0.4324324324324324,3.0,1,1.9841728245478576,0,14,37,0,4,-1,-1,-1,0,206.82039402367693,47.66677452011516,14.0,0.0,0.0,0.5801881647403492,0.0,100.0741724310171,18.647569174540703,0.1110147232235629,722.7724207395653,116.15714683307544,3350.9096730566675,1317.9740250760435,0.0780303563700093
26688,350,6,12,19,15,0,0,0.0,0.0,0.0,1,-1,31,0,0,0,1,4,12,52,12,-1,0,-1.0,0,0.0,2.105466496211,0,-1,-1,0.0192307692307692,3.0,1,2.105466496211,0,17,52,0,4,-1,-1,-1,0,218.8190033846797,48.468635655019774,19.0,0.0,0.0,0.7155390028853442,0.0,158.6711228947283,24.697614563603487,0.2055211228877191,806.1400998603822,197.55565039543285,3176.309234278028,1268.22112836795,0.0423035397854718
26689,350,9,5,9,8,5,0,0.0,0.0,0.0,1,-1,15,0,0,1,1,3,7,36,5,-1,0,-1.0,0,0.0,2.114099289234676,0,-1,-1,0.2222222222222222,3.0,1,2.114099289234676,0,12,36,0,4,-1,-1,-1,0,256.77327420607395,50.74400594884603,12.0,0.0,0.0,0.533711605040165,0.0,108.37779876768292,17.028528500679993,0.0715778344840188,891.858553255393,123.36954833964082,3280.132694400981,1387.7809798778694,0.159247040470719
26691,350,5,4,29,20,10,0,0.0,0.0,0.0,1,-1,38,0,0,7,3,11,15,68,4,-1,0,-1.0,0,0.0,3.302805081061861,0,-1,-1,0.1764705882352941,3.0,1,3.302805081061861,0,36,68,0,4,-1,-1,-1,0,357.55666402125337,55.458381516948776,25.0,0.0,0.0,0.8762436682639686,0.0,366.74422124444806,20.588559824468295,0.3111738944491629,1239.3442103928005,520.8828019101073,4078.443556582145,2785.491465838105,0.10523275217532
26692,342,0,0,0,0,0,9,3.453988260736807,0.0,0.0,1,-1,-1,31,2,0,0,0,0,0,0,-1,29,-1.0,0,0.0,0.0,4,-1,-1,0.0,3.0,1,3.453988260736807,93,0,0,0,2,-1,-1,-1,0,651.7508883038108,64.01707954917228,0.0,0.0,0.0,0.9939659891888848,0.0,665.2912669402651,67.31348876976291,0.5028464875652612,1219.1563967311847,1464.425290838947,4183.052149726907,4068.605411184928,0.0979129253011761
26694,356,0,7,9,5,8,0,0.0,0.0,0.0,1,-1,18,0,0,1,3,2,8,29,7,-1,0,-1.0,0,0.0,1.4746829920016482,0,-1,-1,0.2758620689655172,2.0,1,1.4746829920016482,0,14,29,0,4,-1,-1,-1,0,1097.7625192605542,71.45628347183239,14.0,0.0,0.0,0.998026300419378,0.0,407.9997354425507,19.665243416578026,0.4630999896683983,775.4466461862658,861.0278580202247,4584.970857848218,7226.676241769872,0.1913120922072108
26709,341,0,0,3,0,2,0,4.629939195557417,0.0,0.0,1,-1,3,2,1,0,2,1,0,5,0,-1,18,-1.0,0,0.0,1.0065085207733515,1,-1,-1,0.4,2.0,1,5.6364477163307685,23,3,5,0,4,-1,-1,-1,0,637.245230667926,63.69603690828076,3.0,0.0,0.0,0.977547125668892,0.4708366487915837,321.3292238663677,11.08854426501918,0.2009847402033345,779.8943236297978,546.4934811633783,2379.282324179544,3744.214671185709,0.0864263274452902
26712,352,1,10,35,45,27,767,2.8365049935444087,0.0,0.0,1,-1,73,258,2,0,11,21,31,118,10,-1,12,-1.0,11,0.0,0.3020826617673648,5,-1,-1,0.3050847457627119,2.0,1,3.138587655311773,1108,63,118,0,0,-1,-1,-1,0,701.6520683870062,65.06945493195737,17.0,320.0,0.9495548961424332,0.9984337761900888,18.992806888499786,735.5811988972246,920.159102490677,0.429942757626682,1405.6745359343374,1543.0503532146188,4338.940276110831,4555.326555205226,0.1687925252047451
26713,341,1,6,19,47,15,0,0.0,0.0,0.0,1,-1,53,0,0,0,9,10,25,88,6,-1,0,-1.0,0,0.0,3.304971579699696,0,-1,-1,0.2386363636363636,2.0,1,3.304971579699696,0,44,88,0,4,-1,-1,-1,0,715.3423921134098,65.34511791335093,24.0,144.0,0.8571428571428571,0.9985090368356766,0.0,701.7458270529335,26.6265527184945,0.3861775463906318,1470.3260472408738,1342.469063029248,4052.255258905901,4374.503972175842,0.1693002799622357
26714,341,0,13,10,26,14,0,0.0,0.0,0.0,1,-1,34,0,0,0,6,3,16,63,13,-1,0,-1.0,0,0.0,3.305579397238319,0,-1,-1,0.2857142857142857,2.0,1,3.305579397238319,0,25,63,0,4,-1,-1,-1,0,701.9783447529927,65.07608696123448,25.0,0.0,0.0,0.9962739865786568,0.0,561.8688859239628,19.05868606654374,0.3068723906462708,1210.7148296226371,1048.419889340647,3383.246636119915,4002.579361807013,0.2425153036577799
26715,352,3,10,24,39,15,0,0.0,0.0,0.0,1,-1,46,0,0,0,4,10,19,91,10,-1,0,-1.0,0,0.0,4.1322372639693725,0,-1,-1,0.2307692307692307,2.0,1,4.1322372639693725,0,33,91,0,4,-1,-1,-1,0,769.8539057421217,66.39284098418084,33.0,0.0,0.0,0.9949811954527236,0.0,582.5637122043826,22.02196877547796,0.3580982192173858,1271.0898937261024,1075.4723159517112,4331.117664259347,4420.082722675904,0.1809425860851794
26716,340,2,10,18,36,16,0,0.0,0.0,0.0,1,-1,44,0,0,1,7,4,20,82,10,-1,0,-1.0,0,0.0,4.80644565438655,0,-1,-1,0.2560975609756097,2.0,1,4.80644565438655,0,32,82,0,4,-1,-1,-1,0,782.7290056950089,66.6294757799477,32.0,0.0,0.0,0.9910818201735996,0.0,553.2758720056441,17.060423834224277,0.2947840716728158,995.9286515159406,1244.820587668015,3852.2955342592873,4263.656099538936,0.2788601750075216
26717,340,8,15,9,8,4,0,0.0,0.0,0.0,1,-1,19,0,0,3,6,0,6,44,15,-1,0,-1.0,0,0.0,2.4588945260936783,0,-1,-1,0.0909090909090909,2.0,1,2.4588945260936783,0,15,44,0,4,-1,-1,-1,0,821.395382642003,67.31744685990587,15.0,0.0,0.0,0.9920539465383892,0.0,464.4165543596349,17.894220159943412,0.3049721110694307,840.6805097112265,1037.6384452573047,3950.8805922158353,4295.486012631424,0.2550818417799026
26718,352,0,0,0,0,2,0,0.0,0.0,0.0,1,-1,0,0,0,0,1,0,0,2,0,-1,0,-1.0,0,0.0,0.1265897409318235,0,-1,-1,1.0,2.0,1,0.1265897409318235,0,1,2,0,4,-1,-1,-1,0,757.1034969455394,66.15457022610987,1.0,0.0,0.0,0.9932458168376654,0.0,453.1165794454698,15.79906859179943,0.3590864553598976,1003.2343811602818,826.3359770515128,4280.562893233742,4398.196718150079,0.0732381618384158
26720,353,3,15,21,9,2,0,0.0,0.0,0.0,1,-1,26,0,0,1,3,3,14,50,15,-1,0,-1.0,0,0.0,2.324530087445612,0,-1,-1,0.08,2.0,1,2.324530087445612,0,21,50,0,4,-1,-1,-1,0,775.3746964491496,66.4947894270651,21.0,0.0,0.0,0.99846092195553,0.0,416.26220399407066,21.509723737301325,0.3394637103679402,872.8343950477934,795.7733215549143,4273.112877497697,4432.3003725996,0.0814376138981151
26721,352,0,3,8,7,0,0,0.0,0.0,0.0,1,-1,13,0,0,0,1,0,8,18,3,-1,0,-1.0,0,0.0,0.9529210317452312,0,-1,-1,0.0,2.0,1,0.9529210317452312,0,9,18,0,4,-1,-1,-1,0,796.1996408801311,66.8729305408862,7.0,0.0,0.0,0.9823723029837153,0.0,594.1511566670224,18.88928819949941,0.4966792111364146,1407.9490659530693,1027.9389471498766,4137.7529861682,3871.1375354343504,0.0887695547306176
26889,332,2,0,56,31,19,0,3.75013163117765,0.0,0.0,1,-1,73,4,3,10,12,12,33,108,0,-1,29,-1.0,0,0.0,9.000315914826361,0,-1,-1,0.25,2.0,1,12.75044754600401,45,67,108,0,4,-1,-1,-1,0,266.1155043570619,51.25258807776913,0.0,2269.0,1.0,0.8995107340732598,2.1112704287450264,198.0406925182116,17.293510616347323,0.7224167851066895,289.3557989177059,627.5437335759398,2169.493066880541,3071.755421982689,0.3309343434343434
27148,343,4,9,96,71,36,7,0.8994274358852932,0.0,0.0,1,-1,163,48,9,9,24,45,51,216,9,-1,11,-1.0,0,0.0,2.158625846124704,0,-1,-1,0.2037037037037037,3.0,1,3.058053282009997,90,129,216,0,1,-1,-1,-1,0,307.1085851523952,53.29217528626853,0.0,3010.0,1.0,0.882562844904022,17.3357668232949,427.87059358011214,144.20939052773454,0.2558441825860376,1421.2911313240047,612.1563395405952,3716.033743635144,3091.078748869385,0.228253647775361
27168,337,0,0,0,0,0,3,3.71075034864021,0.0,0.0,1,-1,-1,3,1,0,0,0,0,0,0,-1,0,-1.0,18,0.0,0.0,0,-1,-1,0.0,2.0,1,3.71075034864021,30,0,0,0,4,-1,-1,-1,0,827.7802901440637,67.42792985750867,0.0,0.0,0.0,0.8691881568389919,0.0,538.0738408596496,20.211545631864848,0.5374771382817419,758.2368671261999,1853.1150770158567,3156.562535189169,5571.359355494365,0.0662827636256362
27169,337,0,0,0,0,0,6,1.9557721757144415,0.0,0.0,1,-1,-1,29,6,0,0,0,0,0,0,-1,2,-1.0,0,0.0,0.0,0,-1,-1,0.0,2.0,1,1.9557721757144415,53,0,0,0,2,-1,-1,-1,0,956.9675068915157,69.49734085351241,0.0,0.0,0.0,0.8971424797616793,0.0,513.922456261183,67.74817723930339,0.5612103897845383,748.5836323465674,1639.4443489556334,3824.764640679007,6569.377415532716,0.0557027132824213
27190,357,0,2,11,10,6,0,0.0,0.0,0.0,1,-1,18,0,0,1,1,1,8,29,2,-1,0,-1.0,0,0.0,11.932199065945952,0,-1,-1,0.3103448275862069,2.0,1,11.932199065945952,0,11,29,0,5,-1,-1,-1,0,978.3326695746352,69.81244843285178,11.0,0.0,0.0,0.914129521972844,0.0,232.85141388402903,2.430398607978718,0.3793463171804589,707.2777987678581,347.1363328416203,4685.14205989015,4750.986035448352,0.2283767169809596
27191,358,3,8,55,21,15,0,0.0,0.0,0.0,1,-1,81,0,0,0,8,16,30,102,8,-1,0,-1.0,0,0.0,1.4318502161675797,0,-1,-1,0.1470588235294117,2.0,1,1.4318502161675797,0,54,102,0,2,-1,-1,-1,0,1017.629332014131,70.37447443481382,15.0,181.0,0.923469387755102,0.9767538800806496,0.0,593.4994736150298,71.23650144985712,0.4795450555143586,1006.7570812993844,1445.8531112287844,3741.649993636949,4262.926258338791,0.1138662550184461
27253,342,0,0,0,0,0,11,6.927259609478126,0.0,0.0,1,-1,-1,6,1,0,0,0,0,0,0,-1,29,-1.0,0,0.0,0.0,5,-1,-1,0.0,3.0,1,6.927259609478126,69,0,0,0,4,-1,-1,-1,0,407.5668361643987,57.32365020769068,0.0,0.0,0.0,0.9622895967258632,0.0,441.6301795425103,24.90162195797878,0.3780834701553198,1143.5884512720684,719.4774866227401,3630.358003973285,3431.961623307529,0.1401643926447088
