BLDGSZ,HHID,HHT,NOC,PERSONS,PUMA5,SERIALNO,TAZ,TENURE,UNITTYPE,VEHICL,bucketBin,h0511,h1215,h1617,h1824,h2534,h3549,h5064,h6579,h80up,hNOCcat,hadkids,hadnwst,hadwpst,hinccat1,hinccat2,hmultiunit,hownrent,hsizecat,htypdwel,hunittype,hwrkrcat,income,workers,MAZ,is_mf,hhagecat,hfamily,h0004,hwork_f,hwork_p,huniv,hnwork,hretire,hpresch,hschpred,hschdriv,originalPUMA
2,243817,1,1,2,11506,2013001140610,348,1,1,6,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4,9,0,1,2,1,1,2,289500,2,23713,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243818,1,2,2,11506,2013001162019,348,1,1,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4,9,0,1,2,1,1,2,178000,2,29609,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243819,1,2,2,11506,2013001162019,345,1,1,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4,9,0,1,2,1,1,2,289500,2,28825,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4,243820,1,0,2,11506,2013001206642,348,3,1,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4,9,1,1,2,2,1,3,216150,2,7137,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4,243821,1,0,2,11506,2013001206642,348,3,1,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4,9,1,1,2,2,1,3,289500,2,26632,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4,243822,1,0,2,11506,2013001206642,348,3,1,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4,9,1,1,2,2,1,3,178000,2,177,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9,243823,3,1,2,11506,2013001263280,348,3,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4,9,1,1,2,2,1,1,289500,2,25044,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243824,1,2,2,11506,2013001288596,348,1,1,4,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4,9,0,1,2,1,1,2,178000,2,7136,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243825,1,2,2,11506,2013001288596,348,1,1,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,9,0,1,2,1,1,2,102100,2,7136,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243826,1,2,2,11506,2013001288596,348,1,1,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,9,0,1,2,1,1,2,102100,2,177,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243827,1,2,2,11506,2013001288596,348,1,1,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,9,0,1,2,1,1,2,102100,2,28010,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243828,1,2,2,11506,2013001288596,348,1,1,4,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4,9,0,1,2,1,1,2,253000,2,177,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243829,1,2,2,11506,2013001288596,348,1,1,4,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4,9,0,1,2,1,1,2,253000,2,25044,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243830,1,2,2,11506,2013001288596,348,1,1,4,1,0,0,0,0,0,1,1,0,0,0,0,0,1,4,9,0,1,2,1,1,2,178000,2,23713,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243831,1,2,2,11506,2013001288596,348,1,1,4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4,9,0,1,2,1,1,2,243400,1,13638,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243832,5,0,2,11506,2013001305135,348,3,1,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4,9,0,1,2,1,1,0,243400,1,25665,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243833,5,0,2,11506,2013001305135,348,3,1,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4,9,0,1,2,1,1,0,243400,1,25665,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243834,5,0,2,11506,2013001305135,348,3,1,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4,9,0,1,2,1,1,0,243400,1,29609,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243835,5,0,2,11506,2013001305135,348,3,1,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4,9,0,1,2,1,1,0,243400,1,48,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8,243836,4,0,2,11506,2013001348803,348,3,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4,9,1,1,2,2,1,0,243400,1,7137,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243837,1,0,2,11506,2013001358276,348,1,1,4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4,9,0,1,2,1,1,3,243400,1,29609,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243838,1,1,2,11506,2013001386317,348,3,1,4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4,9,0,1,2,1,1,2,243400,1,177,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243839,1,1,2,11506,2013001386317,348,3,1,4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4,9,0,1,2,1,1,2,243400,1,7137,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243840,6,0,2,11506,2013001403263,348,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4,9,0,1,2,1,1,0,243400,1,28007,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4,243841,1,1,2,11506,2013001412904,348,3,1,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4,9,1,1,2,2,1,1,243400,1,14609,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,243842,1,0,2,11506,2013001416490,348,3,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4,9,0,1,2,1,1,2,243400,1,25042,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243843,1,3,2,11506,2013001431491,345,1,1,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4,9,0,1,2,1,1,2,243400,1,28826,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243844,1,3,2,11506,2013001431491,348,1,1,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4,9,0,1,2,1,1,2,243400,1,25665,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243845,1,3,2,11506,2013001431491,348,1,1,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4,9,0,1,2,1,1,2,243400,1,26632,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243846,1,3,2,11506,2013001431491,348,1,1,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4,9,0,1,2,1,1,2,243400,1,16975,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243847,1,3,2,11506,2013001431491,348,1,1,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4,9,0,1,2,1,1,2,243400,1,7136,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243848,1,3,2,11506,2013001431491,348,1,1,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4,9,0,1,2,1,1,2,243400,1,177,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243849,1,3,2,11506,2013001431491,348,1,1,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4,9,0,1,2,1,1,2,243400,1,28007,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243850,1,3,2,11506,2013001431491,348,1,1,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4,9,0,1,2,1,1,2,243400,1,25665,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7,243851,4,0,2,11506,2013001481147,345,3,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4,9,1,1,2,2,1,0,243400,1,28825,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243852,1,2,2,11506,2013001483318,348,3,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4,9,0,1,2,1,1,1,243400,1,48,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243853,1,2,2,11506,2013001483318,348,3,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4,9,0,1,2,1,1,1,243400,1,28011,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243854,1,2,2,11506,2014000009587,348,1,1,4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4,9,0,1,2,1,1,1,243400,1,29609,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243855,7,0,2,11506,2014000025116,348,3,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,4,9,0,1,2,1,1,0,200000,1,25665,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243856,7,0,2,11506,2014000025116,348,3,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,4,9,0,1,2,1,1,0,200000,1,16975,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9,243857,6,0,2,11506,2014000026787,348,3,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,4,9,1,1,2,2,1,0,200000,1,17506,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9,243858,6,0,2,11506,2014000026787,348,3,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,4,9,1,1,2,2,1,0,200000,1,16975,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6,243859,6,0,2,11506,2014000039189,348,3,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,9,1,1,2,2,1,0,150740,1,48,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9,243860,4,0,2,11506,2014000064222,348,3,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,9,1,1,2,2,1,0,150740,1,7137,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9,243861,4,0,2,11506,2014000064222,348,3,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,9,1,1,2,2,1,0,150740,1,14609,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243862,5,0,2,11506,2014000069940,348,1,1,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,9,0,1,2,1,1,0,150740,1,16975,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243863,5,0,2,11506,2014000069940,348,1,1,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,9,0,1,2,1,1,0,150740,1,29609,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243864,5,0,2,11506,2014000069940,348,1,1,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,9,0,1,2,1,1,0,150740,1,23713,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243865,5,0,2,11506,2014000069940,345,1,1,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,9,0,1,2,1,1,0,150740,1,28825,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243866,5,0,2,11506,2014000069940,348,1,1,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,9,0,1,2,1,1,0,150740,1,19487,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243867,5,0,2,11506,2014000087879,348,1,1,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,9,0,1,2,1,1,0,150740,1,28011,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7,243868,4,0,2,11506,2014000108003,345,3,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,9,1,1,2,2,1,0,150740,1,28826,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243869,6,0,2,11506,2014000112351,348,2,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,9,0,1,2,1,1,0,150740,1,16975,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243870,1,0,2,11506,2014000118641,348,1,1,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,9,0,1,2,1,1,3,150740,1,28008,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243871,1,0,2,11506,2014000182216,348,1,1,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,9,0,1,2,1,1,3,150740,1,29609,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243872,1,0,2,11506,2014000182771,348,1,1,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,9,0,1,2,1,1,0,150740,1,14602,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243873,1,1,2,11506,2014000190723,348,1,1,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,9,0,1,2,1,1,2,150740,1,13638,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243874,1,1,2,11506,2014000190723,348,1,1,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,9,0,1,2,1,1,2,150740,1,48,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243875,3,1,2,11506,2014000190801,348,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,9,0,1,2,1,1,1,150740,1,7135,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243876,1,2,2,11506,2014000203787,348,1,1,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,9,0,1,2,1,1,2,150740,1,13638,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243877,1,2,2,11506,2014000203787,348,1,1,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,9,0,1,2,1,1,2,150740,1,14602,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243878,1,2,2,11506,2014000203787,345,1,1,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,9,0,1,2,1,1,2,150740,1,28825,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243879,1,2,2,11506,2014000203787,348,1,1,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4,9,0,1,2,1,1,2,305000,1,720,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243880,1,2,2,11506,2014000203787,348,1,1,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4,9,0,1,2,1,1,2,305000,1,28012,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243881,1,2,2,11506,2014000203787,345,1,1,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4,9,0,1,2,1,1,2,305000,1,31470,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243882,1,2,2,11506,2014000203787,348,1,1,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4,9,0,1,2,1,1,2,305000,1,177,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243883,1,2,2,11506,2014000203787,345,1,1,3,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3,7,0,1,2,1,1,2,68700,1,28825,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243884,1,2,2,11506,2014000203787,348,1,1,3,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3,7,0,1,2,1,1,2,68700,1,25042,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243885,1,2,2,11506,2014000203787,348,1,1,3,1,0,0,0,0,0,0,2,0,0,0,0,1,0,4,9,0,1,2,1,1,2,208400,1,25042,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243887,6,0,2,11506,2014000216943,348,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,1,0,4,9,0,1,2,1,1,0,208400,1,177,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243888,6,0,2,11506,2014000216943,348,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,1,0,4,9,0,1,2,1,1,0,208400,1,14602,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243889,1,1,2,11506,2014000235963,348,3,1,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,3,8,0,1,2,1,1,3,76200,0,26632,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243890,1,1,2,11506,2014000239207,348,1,1,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,3,8,0,1,2,1,1,1,76200,0,25044,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243891,1,1,2,11506,2014000239207,348,1,1,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,3,8,0,1,2,1,1,1,76200,0,177,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6,243892,3,1,2,11506,2014000252144,348,3,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,3,8,1,1,2,2,1,1,76200,0,14602,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6,243893,3,1,2,11506,2014000252144,348,3,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,3,8,1,1,2,2,1,1,76200,0,13640,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243894,1,1,2,11506,2014000264655,345,1,1,5,1,0,0,0,0,0,0,1,1,0,0,0,0,0,3,8,0,1,2,1,1,2,76200,0,28825,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243895,1,1,2,11506,2014000270857,348,3,1,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,3,8,0,1,2,1,1,2,76200,0,14604,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243896,6,0,2,11506,2014000301795,348,2,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,3,8,0,1,2,1,1,0,76200,0,16976,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243897,6,0,2,11506,2014000301795,348,2,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,3,8,0,1,2,1,1,0,76200,0,13638,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243898,1,0,2,11506,2014000304509,348,1,1,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,3,8,0,1,2,1,1,2,76200,0,7135,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243899,3,0,2,11506,2014000312096,348,1,1,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,3,8,0,1,2,1,1,3,76200,0,14609,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243900,3,0,2,11506,2014000312096,348,1,1,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,3,8,0,1,2,1,1,3,76200,0,23713,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243901,3,0,2,11506,2014000312096,348,1,1,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,3,8,0,1,2,1,1,3,80000,0,28010,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243902,3,0,2,11506,2014000312096,348,1,1,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,3,7,0,1,2,1,1,3,71600,0,48,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243903,3,0,2,11506,2014000320388,348,1,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,3,7,0,1,2,1,1,0,71600,0,7135,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243904,1,0,2,11506,2014000341917,345,1,1,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,3,7,0,1,2,1,1,0,71600,0,28826,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8,243905,5,0,2,11506,2014000346614,348,3,1,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,3,7,1,1,2,2,1,0,71600,0,28011,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8,243906,5,0,2,11506,2014000346614,348,3,1,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,3,7,1,1,2,2,1,0,71600,0,28011,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8,243907,5,0,2,11506,2014000346614,348,3,1,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,3,7,1,1,2,2,1,0,71600,0,19487,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8,243908,5,0,2,11506,2014000346614,348,3,1,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,3,7,1,1,2,2,1,0,71600,0,177,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8,243909,5,0,2,11506,2014000346614,348,3,1,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,3,7,1,1,2,2,1,0,71600,0,7137,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8,243910,5,0,2,11506,2014000346614,348,3,1,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,3,7,1,1,2,2,1,0,71600,0,26632,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8,243911,5,0,2,11506,2014000346614,348,3,1,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,3,6,1,1,2,2,1,0,59000,0,26632,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8,243912,5,0,2,11506,2014000346614,348,3,1,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,3,6,1,1,2,2,1,0,59000,0,14602,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8,243913,5,0,2,11506,2014000346614,348,3,1,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,3,6,1,1,2,2,1,0,59000,0,14609,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8,243914,5,0,2,11506,2014000346614,348,3,1,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,3,6,1,1,2,2,1,0,59000,0,7136,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8,243915,5,0,2,11506,2014000346614,348,3,1,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,3,6,1,1,2,2,1,0,59000,0,29609,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8,243916,5,0,2,11506,2014000346614,348,3,1,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,3,6,1,1,2,2,1,0,59000,0,720,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8,243917,5,0,2,11506,2014000346614,348,3,1,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,3,6,1,1,2,2,1,0,59000,0,14602,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8,243918,5,0,2,11506,2014000346614,348,3,1,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,3,6,1,1,2,2,1,0,59000,0,16975,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8,243919,5,0,2,11506,2014000346614,348,3,1,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,3,6,1,1,2,2,1,0,59000,0,19487,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243920,1,0,2,11506,2014000352681,348,1,1,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,3,6,0,1,2,1,1,3,59000,0,13640,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243921,4,0,2,11506,2014000359613,348,3,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,3,6,0,1,2,1,1,0,59000,0,7136,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243922,4,0,2,11506,2014000359613,348,3,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,3,6,0,1,2,1,1,0,59000,0,16975,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8,243923,6,0,2,11506,2014000362116,348,3,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,3,6,1,1,2,2,1,0,59000,0,29609,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,243924,1,1,2,11506,2014000369725,348,1,1,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,3,6,1,1,2,3,1,2,59000,0,25665,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243925,1,3,2,11506,2014000385115,345,1,1,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,3,6,0,1,2,1,1,1,59000,0,28825,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243926,1,3,2,11506,2014000385115,348,1,1,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,3,6,0,1,2,1,1,1,59000,0,23713,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243927,1,3,2,11506,2014000385115,345,1,1,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,3,6,0,1,2,1,1,1,59000,0,28825,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243928,1,3,2,11506,2014000385115,348,1,1,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4,9,0,1,2,1,1,1,258000,0,7135,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243929,1,3,2,11506,2014000385115,348,1,1,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4,9,0,1,2,1,1,1,258000,0,177,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243930,1,3,2,11506,2014000385115,348,1,1,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4,9,0,1,2,1,1,1,258000,0,13640,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243931,1,3,2,11506,2014000385115,348,1,1,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4,9,0,1,2,1,1,1,258000,0,14604,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243932,1,3,2,11506,2014000385115,348,1,1,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4,9,0,1,2,1,1,1,258000,0,7136,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,243933,1,0,2,11506,2014000391464,348,1,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4,9,0,1,2,1,1,1,258000,0,29609,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
